stationID,latitude,longitude,facilityCarWashing,facilityRepair,facilityStore,facilityToilet,hasPremium,categoryStation,categoryRoad,roadToNorth,seqStation,typeOilSupply,noOiler,timeOpening,timeClosing,name,description,tel,fax,address,serviceAdded,poll,gas,diesel,lpg,premium,datetime
16617,1717447,1166265,0,0,0,0,0,0,0,0,0,0,0,360,1440,백경,,052-238-5180,,울산광역시 울주군 온산읍 화산리 1007-6,화물차우대주유소,5,1315,1115,0,0,2020-07-07 00:00:00
16620,1728304,1167844,0,0,0,0,0,0,0,0,0,1,0,360,1440,대창,,052-268-0002,,울산광역시 남구 삼산동 1651-5,자동세차,2,1315,1115,0,0,2020-07-07 00:00:00
16622,1683006,934043,1,0,0,0,0,0,0,0,0,0,0,360,1440,평동천우,,062-946-5182,,광주광역시 광산구 송촌동 227-1,자동세차,6,1303,1103,0,0,2020-07-07 00:00:00
16623,1759441,1101766,1,0,0,0,0,0,0,0,0,0,0,360,1440,수성에스,,053-783-8900,,대구광역시 수성구 지산동 1161-24,자동세차,2,1305,1115,0,0,2020-07-07 00:00:00
16626,1969023,942635,1,0,0,0,1,2,101,1,630,0,0,360,1440,동원2,,031-969-5148,,경기도 고양시덕양구 내유동 484-1,자동세차,2,1317,1117,0,0,2020-07-07 00:00:00
16628,1967227,932312,0,0,0,0,1,0,0,0,0,1,0,360,1440,오일스토리,,031-919-5182,,경기도 고양시일산서구 덕이동 1184-1,,5,1347,1157,0,0,2020-07-06 00:00:00
16631,1692207,1156719,0,0,0,0,0,0,0,0,0,0,0,360,1440,동부산,,051-724-1102,,부산광역시 기장군 기장읍 연화리 380-1,,1,1357,1127,0,0,2020-07-07 00:00:00
16632,1838613,993775,1,0,0,0,0,2,117,1,450,1,0,360,1440,남청주톨게이트,,043-269-5551,,충청북도 청주시 서원구 남이면 외천리 643,,6,-1,-1,-1,-1,0
16642,1894132,969479,1,0,0,0,0,2,145,1,140,0,0,360,1440,칠곡,,031-618-1325,,경기도 안성시 원곡면 칠곡리 613,자동세차,2,1388,1178,0,0,2020-07-07 00:00:00
16645,1977979,1124830,0,0,0,0,0,0,0,0,0,0,0,360,1440,행운가득초당,,033-653-1111,,강원도 강릉시 강문동 139-2,,2,1398,1198,0,1698,2020-07-07 00:00:00
16646,1863210,937914,0,0,0,0,0,2,132,1,180,0,0,360,1260,예산훼미리,,041-332-3976,,충청남도 예산군 신암면 신택리 287-1,자동세차,3,1345,1145,0,0,2020-07-07 00:00:00
16647,1854515,932166,0,0,0,0,0,0,0,0,0,0,0,360,1440,삽교농협,,041-337-2080,,충청남도 예산군 삽교읍 두리 567-3,,4,1380,1180,0,0,2020-07-06 00:00:00
16650,1683079,934127,0,0,0,0,0,0,0,0,0,0,0,360,1440,진양,,062-944-1522,,광주광역시 광산구 송촌동 68,,5,1303,1103,0,0,2020-07-07 00:00:00
16653,1925760,1039463,1,0,0,0,0,2,0,1,40,0,0,360,1440,현대오일뱅크동원,명륜동 소방서옆,033-763-4317,,강원도 원주시 명륜동 822-1,블루큐무료세차서비스,3,-1,-1,-1,-1,0
16654,1692120,1121920,0,0,0,0,0,0,0,0,0,0,0,360,1440,나들목,,055-338-3033,,경상남도 김해시 주촌면 농소리 111-2,화물차우대주유소,4,1348,1148,0,0,2020-07-07 00:00:00
16655,1930180,1039559,0,0,0,0,0,0,0,0,0,0,0,360,1440,정지뜰,,033-747-1271,,강원도 원주시 학성동 751-5,,3,1324,1134,0,0,2020-07-07 00:00:00
16660,1694402,1132043,1,0,0,0,0,0,0,0,0,0,0,360,1440,대중,,055-331-7557,,경상남도 김해시 대동면 주동리 382-4,,2,1338,1138,0,0,2020-07-07 00:00:00
16661,1658116,1102223,1,0,0,0,0,0,0,0,0,0,0,360,1320,오비,한매공단가기전좌측,055-633-5175,,경상남도 거제시 연초면 오비리 1042-8,자동세차,2,1395,1205,0,0,2020-07-07 00:00:00
16663,1984875,1020155,1,0,0,0,0,0,0,0,0,0,0,300,1440,남춘천,,033-242-5182,,강원도 춘천시 퇴계동 370-23,자동세차,2,1417,1215,0,0,2020-07-07 00:00:00
16664,1689578,1122306,0,0,0,0,0,0,0,0,0,1,0,360,1440,이동셀프,,055-338-5551,,경상남도 김해시 이동 117-5,자동세차,1,1318,1118,0,0,2020-07-07 00:00:00
16665,1738791,1036993,0,0,0,0,0,0,0,0,0,0,0,360,1440,남거창농협,,055-944-0040,,경상남도 거창군 남상면 무촌리 601,,18,1290,1090,0,0,2020-07-07 00:00:00
16667,1963587,1096098,0,0,0,0,0,2,106,1,420,0,0,360,1440,오대산,,033-334-9797,,강원도 평창군 진부면 간평리 575-6,,2,1389,1179,0,0,2020-07-06 00:00:00
16670,1965152,1105805,1,1,1,0,0,0,0,0,0,0,0,360,1440,용평,,033-336-2221,,강원도 평창군 대관령면 횡계리 377-109,화물차우대주유소,4,1387,1187,0,0,2020-07-07 00:00:00
16672,1698040,1123327,0,0,0,0,1,0,0,0,0,0,0,360,1440,영광,,055-339-8282,,경상남도 김해시 삼계동 1198-7,,4,1338,1138,0,0,2020-07-07 00:00:00
16673,1662796,1076727,0,0,1,0,0,2,114,1,595,0,0,360,1440,월평,,055-673-5805,,경상남도 고성군 고성읍 월평리 973-1,,3,1368,1148,0,0,2020-07-07 00:00:00
16674,1961350,1093899,0,0,0,0,0,0,0,0,0,0,0,360,1440,대산진부IC,,033-336-5151,,강원도 평창군 진부면 상진부리 630-11,,2,-1,-1,-1,-1,0
16676,1697051,1089167,0,0,0,0,0,0,0,0,0,0,0,360,1440,조은에너지,,055-582-1192,,경상남도 함안군 산인면 신산리 169-1,,2,1308,1108,0,0,2020-07-07 00:00:00
16678,1697957,1086356,0,0,0,0,0,0,0,0,0,0,0,360,1440,함마대로,,055-583-5200,,경상남도 함안군 산인면 모곡리 997-2,,2,1299,1099,0,0,2020-07-07 00:00:00
16683,1687258,1034729,0,0,0,0,0,0,0,0,0,0,0,360,1140,옥종농협,,055-883-8740,,경상남도 하동군 옥종면 청룡리 209-10,,18,1315,1115,0,0,2020-07-07 00:00:00
16685,1728259,1089370,1,0,0,0,0,0,0,0,0,0,0,360,1440,대지,,055-533-4334,,경상남도 창녕군 창녕읍 교리 961-1,자동세차,2,1329,1139,0,0,2020-07-07 00:00:00
16696,1696559,1115389,0,0,0,0,1,0,0,0,0,0,0,360,1440,주식회사신화이엔엘,,055-345-6664,,경상남도 김해시 진례면 담안리 972-6,자동세차,2,1378,1178,0,0,2020-07-07 00:00:00
16697,1693780,1125977,1,0,0,0,0,0,0,0,0,0,0,360,1440,주식회사 영원에너지,,055-324-5146,,경상남도 김해시 부원동 42-7,자동세차,2,1399,1199,0,0,2020-07-07 00:00:00
16700,1698684,1116097,0,0,0,0,0,0,0,0,0,0,0,360,1440,주식회사삼문,,055-343-9937,,경상남도 김해시 진례면 고모리 168-7,화물차우대주유소,4,1389,1189,0,0,2020-07-07 00:00:00
16701,1692129,1122533,1,1,0,0,0,2,158,1,90,0,0,360,1440,서김해IC,,055-324-8951,,경상남도 김해시 풍유동 228-5,,1,1339,1139,0,0,2020-07-07 00:00:00
16703,1701046,1120929,0,0,0,0,0,0,0,0,0,0,0,360,1440,용덕,,055-343-5182,,경상남도 김해시 한림면 용덕리 825,,2,1395,1195,0,0,2020-07-07 00:00:00
16705,1696468,1120105,0,0,0,0,0,0,0,0,0,0,0,360,1440,덕암IC,,055-337-5182,,경상남도 김해시 주촌면 덕암리 872,자동세차,1,1419,1145,0,0,2020-07-07 00:00:00
16707,1702573,1118884,1,0,0,0,0,0,0,0,0,0,0,360,1440,한림정,,055-346-5126,055-323-2713,경상남도 김해시 한림면 안하리 1132-8,자동세차,2,1358,1158,0,0,2020-07-07 00:00:00
16710,1692541,1091428,1,0,0,0,0,2,105,1,10,0,0,360,1440,광려천,,055-231-7070,,경상남도 창원시 마산회원구 내서읍 삼계리 240-6,,2,1377,1199,0,0,2020-07-03 00:00:00
16711,1733556,1125656,1,0,0,0,0,2,124,1,50,1,0,360,1440,하이웨이,,055-351-0685,,경상남도 밀양시 산내면 송백리 1060-5,자동세차,2,1338,1138,0,0,2020-07-07 00:00:00
16712,1898708,937842,1,0,0,0,0,2,182,1,10,0,0,330,1260,화성,,031-358-9000,,경기도 화성시 우정읍 한각리 228-2,,1,1379,1179,0,0,2020-07-07 00:00:00
16713,1971160,974960,0,0,0,0,0,0,0,0,0,0,0,360,1380,광릉내,,031-529-0347,,경기도 남양주시 진접읍 진벌리 631,,2,-1,-1,-1,-1,0
16715,1891749,976830,1,1,0,0,0,0,0,0,0,0,0,360,1440,친환경,,031-677-7799,,경기도 안성시 대덕면 모산리 410-4,,1,1418,1218,0,0,2020-07-07 00:00:00
16716,1984567,958506,1,1,0,0,1,0,0,0,0,1,0,360,1380,모정제2,,031-866-9797,,경기도 양주시 은현면 선암리 171-3,자동세차,1,1355,1145,0,1557,2020-07-07 00:00:00
16718,1666036,1027752,0,0,0,0,0,2,159,1,150,0,0,300,1380,하동IC,,055-883-9151,,경상남도 하동군 금남면 계천리 725-1,,1,-1,-1,-1,-1,0
16721,1762845,1155621,1,0,0,0,1,0,0,0,0,1,0,360,1440,동천,,054-775-7600,,경상북도 경주시 동천동 598-1,,1,1317,1117,0,0,2020-07-07 00:00:00
16723,1839960,1113958,1,0,0,0,0,2,134,1,100,0,0,300,1440,명품,,054-822-8800,,경상북도 안동시 용상동 472-9,자동세차,3,1339,1139,0,0,2020-07-06 00:00:00
16725,1761802,1150435,0,0,0,0,0,0,0,0,0,1,0,360,1440,행복,,054-742-9595,,경상북도 경주시 충효동 1534,자동세차/5만원이상무료,1,1309,1099,0,0,2020-07-07 00:00:00
16726,1792215,1052977,0,0,0,0,0,0,0,0,0,0,0,360,1440,고속IC,,054-430-5183,,경상북도 김천시 부곡동 919-2,,2,1285,1085,0,0,2020-07-07 00:00:00
16727,1661064,1010000,0,0,0,0,0,0,0,0,0,1,0,360,1260,금선,,061-763-8833,,전라남도 광양시 광양읍 초남리 557-2,,3,1328,1148,0,0,2020-07-06 00:00:00
16731,1727970,1166190,1,0,0,0,0,0,0,0,0,0,0,360,1440,SK코끼리,,052-274-6200,,울산광역시 남구 달동 1291-14,자동세차,1,1439,1239,0,0,2020-07-07 00:00:00
16735,1774411,950435,1,0,0,0,0,2,123,1,165,1,0,360,1440,바다,,063-854-5140,,전라북도 익산시 신동 476-1,자동세차,1,1339,1139,0,0,2020-07-07 00:00:00
16737,1863696,961321,1,0,0,0,1,0,0,0,0,0,0,360,1440,세종,,041-548-5145,,충청남도 아산시 배방읍 북수리 955,자동세차,4,1399,1219,0,1559,2020-07-07 00:00:00
16744,1928057,1026828,0,0,0,0,0,0,0,0,0,0,0,360,1440,안창,,033-731-5189,,강원도 원주시 지정면 안창리 584-3,,2,1459,1259,0,0,2020-07-06 00:00:00
16745,1654562,997129,0,0,0,0,0,2,102,1,75,0,0,360,1440,별량농협,,061-742-4488,,전라남도 순천시 별량면 우산리 480-3,,18,1300,1120,0,0,2020-07-06 00:00:00
16747,1676724,974238,0,0,0,0,0,2,122,1,80,0,0,420,1380,해오름,,061-754-9955,,전라남도 순천시 주암면 광천리 348,,5,1329,1129,0,0,2020-07-07 00:00:00
16754,1661199,1016200,1,0,0,0,0,2,102,1,150,0,0,0,1440,청정희망찬,,061-791-5125,,전라남도 광양시 성황동 567,화물차우대주유소,2,1318,1118,0,0,2020-07-07 00:00:00
16755,1611606,926847,0,0,0,0,0,0,0,0,0,0,0,360,1440,호남,,061-432-5152,,전라남도 강진군 신전면 용월리 1061-6,화물차우대주유소,4,1321,1118,0,0,2020-07-07 00:00:00
16757,1687998,934855,1,0,0,0,0,0,0,0,0,0,0,360,1440,대상통운,,062-955-1511,,광주광역시 광산구 장수동 457,화물차우대주유소/자동세차,4,1359,1172,0,1585,2020-07-07 00:00:00
16758,1640941,856310,0,0,0,0,0,0,0,0,0,0,0,360,1440,비금농협,,061-275-0389,,전라남도 신안군 비금면 덕산리 142-2,,18,1350,1150,0,0,2020-07-06 00:00:00
16759,1685060,962264,0,0,0,0,0,0,0,0,0,0,0,420,1200,동복농협온천,,061-372-5171,,전라남도 화순군 북면 옥리 485-3,,18,1339,1139,0,0,2020-07-06 00:00:00
16762,1705570,937939,0,0,0,0,0,2,101,1,450,0,0,360,1440,화신,,061-394-8447,,전라남도 장성군 장성읍 야은리 292,,1,1359,1159,0,0,2020-07-07 00:00:00
16763,1642873,901895,0,0,0,0,0,0,0,0,0,0,0,360,1440,신외항,,061-462-5145,,전라남도 영암군 삼호읍 난전리 1685-37,,3,-1,-1,-1,-1,0
16765,1653822,1006861,0,0,0,0,0,0,0,0,0,0,0,360,1440,신율촌,,061-681-5184,,전라남도 여수시 율촌면 조화리 443-3,,6,0,1199,0,0,2020-07-06 00:00:00
16767,1670657,958683,0,0,0,0,0,0,0,0,0,0,0,360,1440,천운농협동면,,061-372-8383,,전라남도 화순군 동면 천덕리 388-1,,18,1315,1125,0,0,2020-07-06 00:00:00
16768,1674952,953367,1,0,0,0,0,0,0,0,0,1,0,360,1440,신기,,061-374-5185,,전라남도 화순군 화순읍 신기리 334-4,,2,1335,1135,0,0,2020-07-06 00:00:00
16769,1672323,961831,0,0,0,0,0,2,115,1,15,0,0,360,1440,한성,,061-373-5168,,전라남도 화순군 동면 복암리 684,,4,1359,1149,0,0,2020-07-07 00:00:00
16771,1608881,887470,0,0,0,0,0,0,0,0,0,0,0,420,1200,왕고개,,061-544-5990,,전라남도 진도군 의신면 침계리 878-6,,2,1320,1120,0,0,2020-07-07 00:00:00
16773,1758238,1154073,0,0,0,0,0,2,135,1,250,1,0,360,1440,포석,,054-741-3320,,경상북도 경주시 배동 355-5,,3,1328,1128,0,0,2020-06-17 00:00:00
16774,1886348,997531,1,0,0,0,0,0,0,0,0,0,0,360,1440,미소,,043-877-5184,,충청북도 음성군 대소면 오류리 793,자동세차,3,1419,1161,0,0,2020-07-07 00:00:00
16775,1935452,1059858,0,0,0,0,0,2,142,1,90,0,0,360,1440,명당,,033-344-0050,,강원도 횡성군 안흥면 상안리 819-3,,3,-1,-1,-1,-1,0
16779,1615250,967024,1,0,0,0,0,2,127,1,8,0,0,0,1440,명품,,061-843-5300,,전라남도 고흥군 도양읍 봉암리 1617-7,셀프세차,3,1349,1159,0,0,2020-07-07 00:00:00
16790,1837773,1138287,0,0,0,0,0,0,0,0,0,0,0,420,1320,청송농협진보,,054-874-2285,,경상북도 청송군 진보면 진안리 386-10,,18,1349,1159,0,0,2020-07-07 00:00:00
16791,1678683,1051413,0,0,0,0,0,0,0,0,0,0,0,360,1440,탑리,,055-855-6612,,경상남도 사천시 축동면 탑리 146-9,,3,1300,1100,0,0,2020-07-07 00:00:00
16792,1704980,1140212,0,0,0,0,0,0,0,0,0,0,0,360,1440,다복,,055-363-7444,,경상남도 양산시 다방동 494-6,,3,1329,1139,0,0,2020-07-07 00:00:00
16793,1904974,1064168,1,0,0,0,0,0,0,0,0,1,0,360,1320,깨끗한2호,,043-651-0173,,충청북도 제천시 교동 23,,1,-1,-1,-1,-1,0
16796,1600366,935963,0,0,0,0,0,0,0,0,0,0,0,480,1260,완도농협고금지점,,061-554-5773,,전라남도 완도군 고금면 농상리 390-7,,18,1330,1130,0,0,2020-07-06 00:00:00
16801,1733802,926088,0,0,0,0,0,0,0,0,0,0,0,360,1440,줄포IC,,063-582-6565,,전라북도 부안군 줄포면 장동리 479-1,,2,1339,1139,0,0,2020-07-06 00:00:00
16804,1780946,1015601,0,0,0,0,0,0,0,0,0,0,0,360,1440,성심,,063-322-5145,,전라북도 무주군 무주읍 오산리 802-2,,4,1370,1170,0,0,2020-07-06 00:00:00
16805,1746489,921201,0,0,0,0,0,2,130,1,70,0,0,360,1440,부안대림,,063-581-8951,,전라북도 부안군 하서면 석상리 425-17,,3,1380,1200,0,0,2020-07-06 00:00:00
16806,1752850,938192,0,0,0,0,0,0,0,0,0,0,0,360,1440,김제농협죽산지점,,063-547-5188,,전라북도 김제시 죽산면 죽산리 600-41,,18,1349,1149,0,0,2020-07-06 00:00:00
16809,1756691,943371,1,0,0,0,0,2,123,1,210,0,0,360,1440,쌍둥이,,063-543-5182,,전라북도 김제시 서암동 524-1,화물차우대주유소,4,1349,1149,0,0,2020-07-06 00:00:00
16812,1768147,949630,0,0,0,0,0,2,126,1,120,0,0,360,1440,햇빛,,063-544-3600,,전라북도 김제시 백구면 삼정리 327-2,,2,1339,1139,0,0,2020-07-07 00:00:00
16814,1772802,917671,0,0,0,0,0,2,121,1,270,0,0,360,1440,군장산단,,063-464-5182,,전라북도 군산시 오식도동 814-1,자동세차,2,1399,1239,0,0,2020-07-03 00:00:00
16817,1773486,936162,1,0,0,0,1,2,126,1,70,1,0,360,1440,그린,,063-452-6344,,전라북도 군산시 개정면 발산리 113-16,,2,1389,1169,0,0,2020-07-07 00:00:00
16821,1745944,984231,0,0,0,0,0,0,0,0,0,0,0,450,1110,성수농협,,063-433-5735,,전라북도 진안군 성수면 외궁리 674,,18,1319,1119,0,0,2020-07-06 00:00:00
16823,1732498,938457,0,0,0,0,0,2,129,1,140,0,0,360,1440,우림,,063-538-5900,,전라북도 정읍시 용계동 390-7,,2,1329,1129,0,0,2020-07-07 00:00:00
16831,1774232,949621,0,0,0,0,0,2,123,1,170,0,0,360,1440,클린,,063-853-2992,,전라북도 익산시 현영동 162,,2,1379,1169,0,0,2020-07-07 00:00:00
16835,1709105,1140277,1,0,0,0,1,2,135,1,100,1,0,360,1440,성광,,055-363-0051,,경상남도 양산시 북정동 236-14,자동세차,4,1304,1104,0,1650,2020-07-07 00:00:00
16837,1709274,1140253,1,0,0,0,0,2,135,1,110,1,0,360,1440,산막,,055-366-5182,,경상남도 양산시 북정동 210-58,,1,1199,1019,0,0,2020-07-06 00:00:00
16838,1677977,1054678,0,0,0,0,0,0,0,0,0,0,0,360,1440,㈜승일 배춘,,055-853-9500,,경상남도 사천시 축동면 배춘리 531-1,,5,1305,1115,0,0,2020-07-07 00:00:00
16839,1744124,1036896,0,0,0,0,0,0,0,0,0,0,0,360,1440,아림,,055-943-4994,,경상남도 거창군 거창읍 중앙리 453-1,,2,1370,1230,0,0,2020-07-07 00:00:00
16846,1782837,1093430,1,0,0,0,0,2,125,1,170,0,0,360,1440,다부만남,,054-973-5163,,경상북도 칠곡군 동명면 학명리 665-1,화물차우대주유소/자동세차,4,1309,1118,0,0,2020-07-07 00:00:00
16849,1777289,1080024,1,0,1,0,0,2,104,1,520,0,0,0,1440,대원,,054-973-5151,,경상북도 칠곡군 기산면 죽전리 104-37,화물차우대주유소/대형세차가능,4,1349,1149,0,0,2020-07-07 00:00:00
16851,1744141,1107335,0,0,0,0,0,2,120,1,90,0,0,495,1200,서청도농협양원점,,054-371-4200,,경상북도 청도군 이서면 양원리 227-1,,18,1330,1130,0,0,2020-07-06 00:00:00
16854,1849557,1086437,0,0,0,0,0,0,0,0,0,0,0,360,1440,일성,,054-654-9181,,경상북도 예천군 예천읍 청복리 445-5,화물차우대주유소,4,1365,1170,0,0,2020-07-07 00:00:00
16859,1780973,1128753,0,0,0,0,0,2,135,1,170,0,0,360,1260,북영천IC,,054-334-5189,,경상북도 영천시 도림동 1325-2,,2,-1,-1,-1,-1,0
16860,1777156,1131874,0,0,0,0,0,0,0,0,0,0,0,360,1380,언하,,054-338-1566,,경상북도 영천시 언하동 306-1,자동세차,2,1369,1169,0,0,2020-07-07 00:00:00
16861,1776287,1130958,1,0,0,0,0,0,0,0,0,0,0,360,1440,수정,,054-337-8078,,경상북도 영천시 망정동 138,자동세차,4,1448,1239,0,1700,2020-07-07 00:00:00
16867,1818748,936632,0,0,0,0,0,2,129,1,245,0,0,480,1200,대성,,041-943-4951,,충청남도 청양군 남양면 온직리 762-1,,3,-1,-1,-1,-1,0
16868,1844410,918332,0,0,0,0,0,2,129,1,340,0,0,360,1440,원두막,,041-634-5180,,충청남도 홍성군 구항면 남산리 190-11,,4,1388,1178,0,0,2020-07-07 00:00:00
16872,1787294,1079023,1,0,0,0,0,0,0,0,0,1,0,360,1440,남구미행복,,054-464-0951,,경상북도 구미시 오태동 115,화물차우대주유소/자동세차,4,1325,1125,0,0,2020-07-07 00:00:00
16878,1762039,1118832,0,0,0,0,0,0,0,0,0,0,0,360,1440,고산,,053-854-6996,,경상북도 경산시 진량읍 당곡리 110-4,,2,-1,-1,-1,-1,0
16879,1865316,931469,0,0,0,0,0,0,0,0,0,0,0,360,1440,수덕사IC,,041-338-7078,,충청남도 예산군 고덕면 호음리 38,,3,1380,1180,0,0,2020-07-07 00:00:00
16880,1849783,944734,0,0,0,0,0,2,132,1,160,0,0,360,1440,산정,,041-331-2222,,충청남도 예산군 대술면 산정리 129-1,,1,1390,1190,0,0,2020-07-07 00:00:00
16881,1847815,981191,0,0,0,0,0,2,101,1,311,0,0,360,1440,굿모닝,,044-862-7712,,세종특별자치시 조치원읍 신안리 207-6,,6,1317,1117,0,0,2020-07-07 00:00:00
16884,1877954,954214,0,0,0,0,0,2,134,1,310,0,0,360,1440,중부,,041-544-5147,,충청남도 아산시 영인면 신봉리 493,,2,1385,1175,0,0,2020-07-07 00:00:00
16885,1866341,907164,1,0,0,0,0,0,0,0,0,0,0,360,1380,대륙,,041-681-5151,,충청남도 서산시 동문동 467-4,자동세차,3,1328,1128,0,0,2020-07-07 00:00:00
16889,1865512,911456,1,0,0,0,0,2,132,1,220,0,0,0,1440,서산현대,,041-664-5186,,충청남도 서산시 음암면 부장리 661-3,,3,1343,1146,0,0,2020-07-07 00:00:00
16893,1815979,918556,0,0,0,0,1,0,0,0,0,0,0,360,1350,현강,,041-932-5159,,충청남도 보령시 궁촌동 219-5,자동세차,1,1365,1180,0,0,2020-07-06 00:00:00
16894,1808348,948239,1,0,0,0,0,0,0,0,0,0,0,360,1440,정원,,041-835-4576,,충청남도 부여군 부여읍 가탑리 358-10,,2,1370,1175,0,0,2020-07-07 00:00:00
16899,1757719,1153948,0,0,0,0,0,2,135,1,200,0,0,360,1440,남산,,054-775-2677,,경상북도 경주시 배동 610-8,,2,1418,1118,0,0,2020-07-07 00:00:00
16901,1826673,968648,0,0,0,0,0,2,123,1,60,0,0,360,1440,여로,,041-855-3999,,충청남도 공주시 소학동 447-1,,1,1339,1139,0,0,2020-07-07 00:00:00
16903,1888041,918557,0,0,0,0,0,0,0,0,0,0,0,360,1440,석문공단,,041-353-6699,,충청남도 당진시 석문면 통정리 796-3,,2,1369,1164,0,0,2020-07-07 00:00:00
16904,1758936,1151231,1,0,1,0,0,2,104,1,60,0,0,360,1440,율동,,054-777-4157,,경상북도 경주시 율동 743-7,자동세차,5,1358,1158,0,0,2020-07-06 00:00:00
16905,1767906,1140674,0,0,0,0,0,2,104,1,100,0,0,360,1440,벽진,,054-751-1665,,경상북도 경주시 서면 심곡리 990-1,,3,1328,1118,0,0,2020-07-07 00:00:00
16907,1826868,1045098,0,0,0,0,0,2,125,1,100,0,0,360,1440,밤원,,054-531-2805,,경상북도 상주시 내서면 서원리 111-5,,4,1370,1165,0,0,2020-07-06 00:00:00
16909,1883268,936314,1,1,0,0,0,0,0,0,0,0,0,360,1440,부곡공단,,041-353-5184,,충청남도 당진시 송악읍 복운리 1661,자동세차,2,1365,1164,0,0,2020-07-07 00:00:00
16915,1833816,957582,0,0,0,0,0,0,0,0,0,0,0,360,1440,사곡농협하나로,,041-841-7022,,충청남도 공주시 사곡면 호계리 312-4,,3,1385,1190,0,0,2020-07-06 00:00:00
16916,1492875,886104,1,0,0,0,0,0,0,0,0,0,0,360,1440,정석,,064-796-9797,,제주특별자치도 제주시 한림읍 대림리 1694,자동세차,3,1380,1210,0,0,2020-07-07 00:00:00
16924,1876918,967895,0,0,0,0,0,2,101,1,260,0,0,0,1440,삼화에너지직영,,041-587-3777,,충청남도 천안시서북구 직산읍 수헐리 85-3,,4,1369,1169,0,0,2020-07-07 00:00:00
16928,1871764,995095,0,0,0,0,0,0,0,0,0,0,0,360,1440,원동,,043-534-5149,,충청북도 진천군 진천읍 신정리 729-6,자동세차,2,1399,1199,0,0,2020-07-07 00:00:00
16937,1889159,1016936,0,0,0,0,0,0,0,0,0,0,0,360,1200,국원,,043-856-8631,,충청북도 충주시 신니면 송암리 574-1,,4,1399,1199,0,0,2020-07-07 00:00:00
16942,1906298,1064680,0,0,0,0,0,0,0,0,0,1,0,360,1440,이포,,043-643-5189,,충청북도 제천시 장락동 415-1,,5,1305,1105,0,0,2020-07-07 00:00:00
16943,1904016,1052519,0,0,0,0,0,0,0,0,0,0,0,360,1440,현,,043-645-0448,,충청북도 제천시 봉양읍 연박리 1305-7,,3,1339,1149,0,0,2020-07-07 00:00:00
16944,1905098,1064156,1,0,0,0,0,0,0,0,0,0,0,360,1440,연흥3,,043-653-5189,,충청북도 제천시 장락동 702-6,,3,1327,1100,0,0,2020-07-07 00:00:00
16945,1811782,1005779,0,0,0,0,0,2,104,1,730,0,0,360,1440,동원,,043-733-1251,,충청북도 옥천군 옥천읍 금구리 202-33,,4,1349,1169,0,0,2020-07-07 00:00:00
16948,1803259,1037413,0,0,0,0,0,2,104,1,280,0,0,300,1440,농민사랑,,043-742-4031,,충청북도 영동군 황간면 소계리 310-7,,1,1395,1195,0,0,2020-07-07 00:00:00
16951,1864916,1037950,0,0,0,0,0,2,134,1,220,0,0,360,1440,형제,,043-832-6600,,충청북도 괴산군 장연면 송덕리 494-1,,3,1340,1140,0,0,2020-07-07 00:00:00
